-3000.46	15818.95	 3390.00	16454.00	 1679.00	  198.16	3	3	38273920

 6857.50	16955.86	 3479.00	18618.00	 1133.00	  179.50	3	4	38274080

-13125.59	 5208.62	 3399.00	14524.60	 2639.26	  225.56	0	4	38274120

-8891.81	11492.12	 3410.00	14925.18	 2128.84	  220.12	0	7	38274120

-3570.58	15807.02	 3480.00	16574.72	 1712.14	  202.00	0	8	38274150

 6450.64	15805.70	 3480.00	17422.44	 1129.98	  192.03	2	10	38274910

-3240.33	14857.05	 3296.00	15559.42	 1705.06	  203.83	2	8	38275200

-13399.13	 4813.63	 3413.00	14640.91	 2670.65	  224.67	2	2	38275220

-9385.11	11347.57	 3195.00	15068.36	 2159.88	  204.03	2	9	38275230

-13244.27	 5243.78	 3336.00	14630.00	 2640.00	  219.68	3	1	38275570

-13025.48	 4884.84	 3441.00	14330.57	 2657.38	  231.56	1	4	38275670

-9047.42	11212.17	 3324.00	14785.72	 2148.35	  216.53	1	5	38275720

-9033.81	11471.68	 3213.00	14951.00	 2137.00	  206.83	3	2	38275750

-2723.52	15537.20	 3603.00	16180.35	 1665.71	  214.44	1	6	38275780

 6182.31	16685.67	 3580.00	18150.73	 1161.16	  189.59	1	1	38275860

-2798.98	15371.28	 3462.00	16003.00	 1672.00	  208.23	3	3	38275910

 6894.27	16546.15	 3450.00	18254.00	 1123.00	  181.57	3	4	38276080

-12535.94	 5015.83	 3458.00	13937.94	 2636.55	  239.42	0	4	38276120

-8360.88	11009.23	 3280.00	14207.95	 2120.24	  222.46	0	7	38276120

-3107.96	15426.29	 3531.00	16127.55	 1689.85	  210.78	0	8	38276150

 7130.90	15949.57	 3281.00	17776.48	 1098.52	  177.27	0	11	38276210

 6249.18	15494.56	 3734.00	17119.47	 1133.92	  209.97	2	10	38276910

-2963.25	14361.40	 3361.00	15044.17	 1694.31	  215.16	2	8	38277190

-12980.56	 4731.03	 3412.00	14230.93	 2666.24	  231.21	2	2	38277210

-9077.82	11087.43	 3252.00	14693.99	 2155.15	  213.10	2	9	38277220

-12708.65	 5000.95	 3408.00	14076.00	 2642.00	  233.52	3	1	38277570

-12633.69	 4483.16	 3402.00	13830.49	 2674.37	  237.33	1	4	38277660

-8812.21	10698.99	 3291.00	14246.19	 2157.94	  222.61	1	5	38277720

-8656.20	11159.51	 3328.00	14510.00	 2130.00	  220.99	3	2	38277750

-2448.34	14973.39	 3596.00	15592.56	 1654.77	  222.23	1	6	38277780

 6362.17	16203.87	 3389.00	17734.94	 1142.72	  183.61	1	1	38277860

-2401.41	15059.81	 3448.00	15635.00	 1651.00	  212.34	3	3	38277910

 6858.09	16032.02	 3365.00	17759.00	 1114.00	  182.04	3	4	38278080

-7852.95	10616.90	 3338.00	13620.92	 2108.15	  236.43	0	7	38278120

-12083.89	 4922.84	 3463.00	13499.89	 2630.58	  247.73	0	4	38278140

-2212.70	14451.73	 3452.00	15022.15	 1645.08	  221.42	0	8	38278150

-2753.38	13943.48	 3254.00	14580.47	 1686.17	  214.93	2	8	38279200

-12566.17	 4613.10	 3423.00	13816.89	 2664.03	  239.06	2	2	38279210

-12223.05	 4750.83	 3346.00	13534.00	 2646.00	  238.56	3	1	38279600

-11421.32	 5268.00	 3504.00	13056.66	 2587.31	  259.45	1	4	38279660

-8313.75	10489.32	 3243.00	13771.76	 2140.00	  227.00	1	5	38279760

-8241.57	10857.88	 3316.00	14029.00	 2120.00	  227.87	3	2	38279760

-2097.03	14594.43	 3541.00	15163.56	 1636.28	  225.07	1	6	38279780

 6577.26	15728.44	 3422.00	17388.34	 1121.77	  189.16	1	1	38279870

-2212.25	14662.46	 3408.00	15215.00	 1643.00	  215.72	3	3	38279920

 6463.00	15695.95	 3335.00	17299.00	 1127.00	  185.26	3	4	38280090

-7596.35	10497.83	 3312.00	13374.54	 2098.17	  238.96	0	7	38280140

-11530.30	 4712.95	 3378.00	12906.22	 2629.47	  252.88	0	4	38280150

-1838.03	14023.88	 3511.00	14573.08	 1624.45	  232.35	0	8	38280170

 6354.26	14739.25	 3558.00	16440.24	 1111.31	  208.31	2	10	38280930

-2578.82	13719.35	 3268.00	14337.04	 1677.43	  219.60	2	8	38281180

-12074.37	 4428.18	 3389.00	13299.79	 2664.33	  246.04	2	2	38281200

-7885.53	10151.73	 2823.00	13160.87	 2130.65	  206.44	2	11	38281220

-11730.07	 4658.48	 3380.00	13066.00	 2639.00	  249.87	3	1	38281590

-11291.30	 4817.52	 3399.00	12737.94	 2614.90	  257.94	1	4	38281670

-7813.73	10590.54	 3347.00	13580.00	 2107.00	  237.81	3	2	38281760

-7855.78	10257.78	 3239.00	13320.15	 2124.10	  234.56	1	5	38281740

 6101.73	15154.69	 3605.00	16729.97	 1134.48	  207.40	1	1	38281860

-2206.23	14317.49	 3443.00	14890.00	 1646.00	  222.82	3	3	38281910

 6235.55	15279.75	 3306.00	16831.00	 1130.00	  188.80	3	4	38282090

-7291.49	10362.30	 3306.00	13094.76	 2085.54	  243.73	0	7	38282150

-10978.68	 4502.22	 3502.00	12371.96	 2628.37	  274.05	0	4	38282150

